,APG,DBPM,Exp,FG2_pct,FG3_pct,GP,Height,MPG,OBPM,PPG,Player,Pos,RPG,Salary,TPG,Team,USG,Year,pct_from_3
4,1.6,2.6,8,0.486,0.0,78,7-3,27.3,0.0,11.9,Zydrunas Ilgauskas,C,7.7,9442697,1.8,CLE,21.7,2007,0.001
5,6.0,2.0,3,0.513,0.319,78,6-8,40.9,5.4,27.3,LeBron James,SF,6.7,5828090,3.2,CLE,31.0,2007,0.191
6,1.6,0.5,8,0.387,0.385,60,6-3,19.6,0.0,6.6,Damon Jones,PG,1.1,3884678,0.6,CLE,15.9,2007,0.651
7,0.0,2.2,1,0.0,0.319,4,6-11,4.5,6.3,0.8,Dwayne Jones,PF,1.5,664209,0.5,CLE,14.2,2007,0.0
8,0.6,0.4,12,0.514,0.351,81,6-9,16.8,0.0,7.0,Donyell Marshall,PF,4.0,5633037,0.8,CLE,19.8,2007,0.55
9,0.1,0.6,6,0.364,0.533,15,6-7,8.6,0.4,3.1,Ira Newble,SF,2.0,3196050,0.2,CLE,15.6,2007,0.405
10,1.6,0.5,3,0.474,0.405,67,6-8,22.9,0.0,9.0,Sasha Pavlovic,SG,2.4,1962206,1.5,CLE,19.1,2007,0.302
11,0.1,0.6,9,0.423,0.319,24,6-11,4.5,6.3,1.0,Scot Pollard,C,1.3,2200000,0.2,CLE,13.2,2007,0.0
12,4.0,0.8,11,0.422,0.0,82,6-3,23.5,0.0,4.2,Eric Snow,PG,2.3,6093750,1.4,CLE,11.4,2007,0.012
13,0.9,3.0,2,0.487,0.0,81,6-10,23.9,0.0,6.8,Anderson Varejao,C,6.7,945600,0.8,CLE,13.7,2007,0.022
14,1.1,0.5,13,0.351,0.237,35,6-0,10.1,0.4,2.1,David Wesley,SG,1.0,1750000,0.5,CLE,13.4,2007,0.507
0,0.3,2.8,5,0.416,0.0,60,6-10,10.6,3.1,4.0,Malik Allen,PF,2.0,1803600,0.4,CHI,20.5,2007,0.004
1,1.2,1.7,2,0.5,0.143,6,5-10,4.8,3.1,1.3,Andre Barrett,PG,0.8,744551,0.7,CHI,18.4,2007,0.0
2,0.7,1.6,13,0.409,0.0,72,6-11,20.2,3.1,6.1,P.J. Brown,PF,4.8,8560000,1.2,CHI,17.0,2007,0.005
3,2.5,1.9,2,0.519,0.143,82,6-9,37.5,0.8,18.8,Luol Deng,SF,7.1,2614440,1.9,CHI,22.2,2007,0.006
4,4.0,0.1,2,0.458,0.359,78,6-1,24.4,3.1,7.2,Chris Duhon,PG,2.2,3024000,1.3,CHI,14.8,2007,0.507
5,3.6,6.8,2,0.471,0.413,82,6-3,33.0,2.6,21.4,Ben Gordon,SG,3.1,3862080,3.0,CHI,29.3,2007,0.28
6,1.1,2.8,7,0.496,0.0,54,6-5,10.8,3.1,2.5,Adrian Griffin,SF,2.0,1475000,0.7,CHI,13.3,2007,0.047
7,6.3,0.2,3,0.463,0.415,80,6-4,35.5,2.7,16.6,Kirk Hinrich,PG,3.4,3192628,2.4,CHI,21.6,2007,0.318
8,0.6,1.5,2,0.422,0.0,33,6-9,7.0,3.1,2.2,Viktor Khryapa,PF,1.7,1172400,0.5,CHI,18.8,2007,0.086
9,1.1,4.5,2,0.515,0.383,53,6-7,26.5,3.1,14.1,Andres Nocioni,PF,5.7,3950000,2.0,CHI,23.8,2007,0.358
10,0.8,1.6,R,0.439,0.357,71,6-7,12.2,3.1,3.6,Thabo Sefolosha,SG,2.2,1679280,0.8,CHI,17.2,2007,0.164
11,0.6,1.3,3,0.433,0.0,48,6-8,8.0,3.1,3.2,Mike Sweetney,C,2.5,2696956,0.9,CHI,23.7,2007,0.0
12,0.6,4.5,R,0.479,0.0,72,6-9,13.4,3.1,5.2,Tyrus Thomas,PF,3.7,3260760,1.3,CHI,20.9,2007,0.007
13,2.4,6.8,10,0.456,0.2,77,6-9,35.0,3.1,6.4,Ben Wallace,C,10.7,16000000,1.3,CHI,10.6,2007,0.012
0,2.4,0.4,12,0.515,0.336,81,6-0,15.7,1.7,5.6,Darrell Armstrong,PG,1.7,1178348,0.9,IND,17.4,2007,0.568
1,0.3,1.4,1,0.667,0.429,47,6-9,8.6,,2.9,Maceo Baston,PF,1.6,744551,0.7,IND,14.2,2007,0.092
2,1.3,1.4,3,0.482,0.231,45,6-6,17.8,,7.1,Marquis Daniels,SG,1.8,5883600,1.2,IND,20.8,2007,0.093
3,0.5,1.4,1,0.454,0.365,42,6-8,12.8,,5.8,Ike Diogu,PF,3.3,2137200,1.2,IND,22.8,2007,0.0
4,2.6,0.4,4,0.511,0.283,43,6-9,35.6,0.1,14.0,Mike Dunleavy,SG,5.7,7438016,1.8,IND,18.5,2007,0.25
5,0.8,2.3,7,0.471,0.0,75,6-11,23.2,0.1,4.3,Jeff Foster,C,8.1,5500000,0.9,IND,9.9,2007,0.004
6,1.4,0.0,1,0.497,0.382,82,6-9,34.0,0.8,13.9,Danny Granger,SF,4.6,1417800,1.6,IND,18.2,2007,0.332
7,0.5,2.0,1,0.412,0.182,41,6-4,6.2,,1.5,Orien Greene,SG,1.1,664209,0.7,IND,17.8,2007,0.177
8,0.3,1.3,2,0.517,0.182,24,7-0,7.9,,3.0,David Harrison,C,1.8,960840,1.1,IND,22.1,2007,0.0
9,0.3,2.0,1,0.394,0.222,40,6-9,9.0,,2.5,Rawle Marshall,SG,0.7,664209,0.5,IND,15.9,2007,0.202
10,2.0,2.0,3,0.41,0.318,22,6-2,15.4,,4.2,Keith McLeod,PG,1.0,1350000,1.0,IND,15.5,2007,0.265
11,1.6,0.4,5,0.476,0.409,42,6-11,28.2,,11.1,Troy Murphy,PF,6.1,8285714,1.2,IND,18.3,2007,0.219
12,2.4,2.8,10,0.439,0.0,69,6-11,35.6,0.4,19.4,Jermaine O'Neal,C,9.6,18084000,2.9,IND,28.1,2007,0.006
13,6.9,2.3,5,0.409,0.316,72,6-3,31.2,0.4,12.8,Jamaal Tinsley,PG,3.3,5850000,2.8,IND,23.8,2007,0.217
14,0.5,1.4,R,0.519,0.365,46,6-9,12.1,,3.9,Shawne Williams,SG,1.8,1367760,0.5,IND,15.5,2007,0.325
0,3.0,0.7,2,0.488,0.352,82,6-3,34.7,1.2,13.5,Charlie Bell,SG,2.9,744551,1.3,MIL,18.3,2007,0.371
1,3.0,0.7,1,0.556,0.2,66,7-0,34.2,4.2,12.3,Andrew Bogut,C,8.8,4665960,2.3,MIL,17.3,2007,0.008
2,4.5,0.5,8,0.431,0.419,35,5-5,33.0,1.6,14.0,Earl Boykins,PG,2.2,2950000,1.9,MIL,19.9,2007,0.33
3,0.5,0.5,4,0.476,0.0,54,6-11,15.6,,4.8,Dan Gadzuric,C,4.6,5252065,0.9,MIL,17.0,2007,0.004
4,1.3,0.5,R,0.483,0.346,41,6-2,10.5,,4.1,Lynn Greer,SG,0.7,664209,0.4,MIL,18.1,2007,0.369
5,0.4,,1,0.571,0.352,5,6-7,5.6,,1.8,Julius Hodge,SG,1.0,1234800,0.4,MIL,15.9,2007,0.0
6,0.7,0.5,R,0.395,0.365,66,6-10,14.7,,6.1,Ersan Ilyasova,PF,2.9,664209,0.8,MIL,21.0,2007,0.408
7,0.2,,R,0.361,0.375,30,6-10,5.7,,1.7,Damir Markota,PF,1.0,412718,0.5,MIL,19.1,2007,0.308
8,0.0,,R,0.0,0.352,5,6-5,2.4,,0.0,Chris McCray,SG,0.0,161061,0.4,MIL,18.8,2007,0.0
9,1.0,0.5,R,0.387,0.321,68,6-6,11.6,,2.7,David Noel,PF,1.8,412718,0.6,MIL,13.4,2007,0.299
10,2.9,0.7,8,0.557,0.158,81,6-5,31.0,1.6,14.7,Ruben Patterson,SF,5.4,6807000,2.5,MIL,22.2,2007,0.022
11,2.3,1.0,6,0.501,0.382,53,6-6,38.4,4.2,26.7,Michael Redd,SF,3.7,13260000,2.3,MIL,29.5,2007,0.299
12,0.5,0.5,1,0.349,0.375,27,6-11,9.0,,1.2,Jared Reiner,C,2.6,396905,0.5,MIL,11.4,2007,0.0
13,0.9,1.0,8,0.49,0.279,67,6-9,22.7,1.6,4.4,Brian Skinner,PF,5.7,5400000,1.1,MIL,10.8,2007,0.0
14,0.9,0.5,1,0.508,0.337,39,6-11,25.2,,11.8,Charlie Villanueva,PF,5.8,2537880,1.4,MIL,21.8,2007,0.225
15,6.1,0.7,3,0.474,0.346,68,6-1,36.4,1.2,17.3,Mo Williams,PG,4.8,1920000,3.0,MIL,24.4,2007,0.217
0,0.2,0.7,1,0.293,0.0,28,7-0,7.3,1.2,2.3,Earl Barron,C,1.5,744551,0.4,MIA,23.8,2007,0.012
1,0.4,0.2,8,0.471,0.0,56,6-11,12.5,1.2,3.6,Michael Doleac,C,2.8,2880000,0.5,MIA,15.1,2007,0.006
2,1.2,0.3,3,0.495,0.0,79,6-8,31.4,6.5,10.7,Udonis Haslem,PF,8.3,5525000,1.4,MIA,17.5,2007,0.006
3,0.7,0.7,R,0.378,0.217,12,6-2,11.3,1.2,4.3,Robert Hite,SG,1.3,412718,0.5,MIA,24.8,2007,0.383
4,2.2,0.8,12,0.528,0.378,35,6-6,29.5,1.6,9.5,Eddie Jones,SG,3.7,531694,0.7,MIA,14.4,2007,0.546
5,1.2,2.0,3,0.482,0.514,67,6-8,26.4,0.9,10.9,Jason Kapono,SF,2.7,1188000,1.0,MIA,17.9,2007,0.373
6,0.2,2.0,13,0.56,0.147,77,6-10,20.4,0.4,8.6,Alonzo Mourning,C,4.5,2500000,1.7,MIA,20.8,2007,0.0
7,2.0,0.4,14,0.591,0.375,40,7-1,28.4,0.4,17.3,Shaquille O'Neal,C,7.4,20000000,2.4,MIA,29.4,2007,0.0
8,3.0,2.1,16,0.461,0.26,68,6-4,22.1,0.4,5.3,Gary Payton,PG,1.9,1178348,1.0,MIA,14.4,2007,0.336
9,1.3,1.1,7,0.514,0.375,71,6-8,27.0,0.7,7.7,James Posey,SF,5.0,6392100,0.8,MIA,13.1,2007,0.6
10,1.5,0.7,R,0.378,0.351,42,6-2,9.7,1.2,3.4,Chris Quinn,PG,0.7,412718,0.5,MIA,19.6,2007,0.435
11,0.5,0.7,1,0.391,0.217,8,6-9,11.6,1.2,2.9,Wayne Simien,PF,1.4,932760,0.4,MIA,14.8,2007,0.0
12,7.5,1.9,3,0.511,0.266,51,6-4,37.9,6.5,27.4,Dwyane Wade,SG,4.7,3841443,4.2,MIA,34.7,2007,0.082
13,1.7,2.0,10,0.499,0.275,78,6-8,23.3,0.9,8.5,Antoine Walker,PF,4.3,7606820,1.8,MIA,22.3,2007,0.457
14,5.3,2.0,8,0.493,0.339,61,6-1,30.6,1.7,10.9,Jason Williams,PG,2.3,8250000,1.6,MIA,18.2,2007,0.518
15,1.4,2.1,2,0.476,0.147,66,6-9,19.6,0.4,6.0,Dorell Wright,SF,4.1,1325160,1.0,MIA,17.1,2007,0.093
0,6.0,0.5,5,0.459,0.351,74,6-3,39.8,7.0,28.4,Gilbert Arenas,PG,4.6,11096800,3.2,WAS,31.4,2007,0.377
1,0.7,0.4,1,0.482,0.148,56,6-11,12.2,0.5,3.7,Andray Blatche,PF,3.4,664209,0.9,WAS,17.2,2007,0.137
2,0.4,1.8,7,0.469,0.5,44,6-11,8.6,0.5,1.6,Calvin Booth,C,1.8,998967,0.2,WAS,9.2,2007,0.03
3,3.7,0.5,4,0.48,0.25,63,6-7,39.3,1.4,19.1,Caron Butler,SF,7.4,7438000,2.9,WAS,23.1,2007,0.074
4,3.6,0.5,9,0.469,0.302,80,6-4,22.0,0.3,7.1,Antonio Daniels,SG,1.9,5400000,0.9,WAS,14.2,2007,0.162
5,0.5,1.2,R,0.25,0.351,2,6-8,6.5,0.5,1.0,Mike Hall,SF,1.0,135895,0.0,WAS,13.5,2007,0.0
6,1.0,0.9,3,0.435,0.361,81,6-7,20.1,0.5,7.2,Jarvis Hayes,SF,2.6,2564127,0.7,WAS,17.3,2007,0.335
7,0.6,0.5,5,0.558,0.302,77,7-0,22.6,0.5,6.6,Brendan Haywood,C,6.2,4500000,1.2,WAS,13.6,2007,0.0
8,1.9,0.5,8,0.492,0.364,70,6-8,38.0,2.4,19.8,Antawn Jamison,PF,8.0,15101625,1.5,WAS,22.8,2007,0.333
9,0.2,1.2,R,0.444,0.351,11,6-10,5.0,0.5,1.0,James Lang,C,1.0,771331,0.2,WAS,10.6,2007,0.0
10,0.6,1.8,2,0.338,0.324,62,6-5,7.9,0.5,2.7,Roger Mason,SG,0.7,744551,0.3,WAS,18.3,2007,0.57
11,0.2,0.6,6,0.278,0.5,30,6-9,9.0,0.5,0.6,Michael Ruffin,PF,2.1,1803600,0.4,WAS,6.2,2007,0.0
12,1.0,0.4,3,0.529,0.0,37,6-9,18.9,0.5,7.6,Darius Songaila,PF,3.6,3650000,1.2,WAS,18.3,2007,0.009
13,2.7,0.5,6,0.479,0.404,82,6-5,29.5,0.2,11.2,DeShawn Stevenson,SG,2.6,932015,1.5,WAS,17.6,2007,0.243
14,1.0,0.6,1,0.431,0.176,47,6-6,7.9,0.5,2.7,Donell Taylor,SG,1.1,664209,0.5,WAS,20.8,2007,0.121
15,0.4,0.9,5,0.574,0.0,65,6-9,19.2,0.5,6.1,Etan Thomas,C,5.8,5883600,1.1,WAS,14.4,2007,0.0
0,1.1,1.2,2,0.549,0.0,57,6-8,22.4,0.2,8.9,Trevor Ariza,SG,4.4,3100000,1.5,ORL,19.2,2007,0.019
1,2.8,1.2,5,0.443,0.275,72,6-2,18.1,0.2,7.7,Carlos Arroyo,PG,1.9,4100000,1.3,ORL,22.8,2007,0.107
2,1.0,1.8,R,0.333,0.5,2,6-10,3.5,3.3,1.0,James Augustine,PF,1.5,412718,0.0,ORL,19.9,2007,0.0
3,0.5,0.6,9,0.49,0.0,66,6-11,23.9,0.2,6.1,Tony Battie,PF,5.2,5746000,0.9,ORL,13.4,2007,0.003
4,1.0,1.7,3,0.426,0.387,59,6-5,16.8,1.3,5.1,Keith Bogans,SG,1.6,2510000,0.8,ORL,14.9,2007,0.559
5,1.3,1.8,1,0.533,0.36,26,6-1,11.1,1.0,3.8,Travis Diener,PG,0.7,664209,0.5,ORL,16.0,2007,0.625
6,1.7,1.2,6,0.434,0.323,66,6-3,21.7,0.2,7.9,Keyon Dooling,SG,1.3,3348000,1.1,ORL,19.1,2007,0.21
7,0.4,1.8,8,0.289,0.344,33,6-9,8.4,3.3,2.2,Pat Garrity,PF,1.3,3525000,0.4,ORL,15.4,2007,0.457
8,2.1,0.1,11,0.525,0.167,65,6-8,30.9,0.0,14.4,Grant Hill,SG,3.6,16901500,2.2,ORL,21.8,2007,0.018
9,1.9,3.1,2,0.603,0.5,82,6-11,36.9,0.5,17.6,Dwight Howard,C,12.3,4806720,3.9,ORL,22.7,2007,0.002
10,1.1,3.2,3,0.455,0.0,80,7-0,23.9,0.2,8.0,Darko Milicic,PF,5.5,5218622,1.6,ORL,18.7,2007,0.002
11,4.3,0.1,2,0.457,0.335,77,6-0,30.3,0.5,13.0,Jameer Nelson,PG,3.1,1272120,2.4,ORL,23.0,2007,0.222
12,0.4,1.7,13,0.667,0.36,41,6-8,11.2,1.0,2.0,Bo Outlaw,PF,2.6,1178348,0.5,ORL,8.2,2007,0.0
13,0.9,1.7,R,0.433,0.388,42,6-4,14.8,1.3,6.0,J.J. Redick,PG,1.2,1860720,0.5,ORL,18.1,2007,0.503
14,3.2,0.1,6,0.435,0.388,73,6-10,31.1,1.3,13.3,Hedo Turkoglu,SF,4.0,5883600,2.0,ORL,21.7,2007,0.341
0,1.2,1.2,1,0.525,0.25,17,6-6,15.1,,5.8,Alan Anderson,SG,1.9,102131,1.3,CHA,20.1,2007,0.247
1,2.7,0.5,9,0.507,0.355,50,6-5,23.8,1.5,8.0,Derek Anderson,SF,2.3,901397,1.1,CHA,15.1,2007,0.517
2,0.4,0.8,5,0.446,0.333,58,7-2,14.4,0.1,5.0,Primoz Brezec,C,3.2,2750000,0.7,CHA,18.5,2007,0.011
3,1.3,0.5,3,0.445,0.416,72,6-6,26.1,1.4,12.1,Matt Carroll,SG,2.9,1188000,1.0,CHA,19.9,2007,0.406
4,7.0,2.0,1,0.407,0.33,78,6-1,36.3,0.2,14.0,Raymond Felton,PG,3.4,3060840,2.9,CHA,21.9,2007,0.305
5,0.2,,10,0.446,0.0,26,6-9,8.5,,2.6,Othella Harrington,PF,1.5,2200000,0.6,CHA,16.7,2007,0.0
6,0.5,0.8,R,0.563,0.461,48,6-9,19.5,1.1,9.2,Walter Herrmann,PF,2.9,1800000,0.7,CHA,18.7,2007,0.348
7,0.0,,R,0.556,0.0,27,7-0,6.9,,2.4,Ryan Hollins,C,1.1,412718,0.6,CHA,17.1,2007,0.0
8,6.6,0.5,9,0.438,0.056,45,5-10,28.3,1.5,9.1,Brevin Knight,PG,2.6,4400000,2.1,CHA,18.4,2007,0.05
9,1.9,0.8,1,0.498,0.667,35,6-9,23.9,0.1,11.9,Sean May,PF,6.7,1740720,1.6,CHA,23.5,2007,0.009
10,3.3,1.2,9,0.405,0.125,38,6-4,18.5,,4.3,Jeff McInnis,PG,1.6,3600000,1.1,CHA,15.3,2007,0.044
11,2.1,0.5,R,0.391,0.337,78,6-8,29.8,1.4,11.8,Adam Morrison,PF,2.9,3616680,1.7,CHA,22.4,2007,0.273
12,1.2,2.8,2,0.532,0.337,67,6-10,34.8,1.4,14.4,Emeka Okafor,C,11.3,4300560,1.7,CHA,19.1,2007,0.0
13,0.6,0.5,6,0.475,0.0,73,6-11,14.3,1.1,4.4,Jake Voskuhl,C,3.5,2000000,0.8,CHA,15.7,2007,0.0
14,2.6,2.0,5,0.528,0.325,72,6-7,36.7,1.8,18.1,Gerald Wallace,SF,7.2,5525000,2.2,CHA,22.5,2007,0.126
15,0.2,,11,0.364,0.0,5,6-8,6.6,,2.4,Eric Williams,SF,0.6,4296000,0.4,CHA,24.9,2007,0.154
0,0.3,,1,0.5,0.5,13,6-10,6.2,0.3,1.5,Esteban Batista,PF,2.3,664209,0.3,ATL,13.1,2007,0.0
1,0.4,,R,0.346,0.154,23,6-6,8.7,0.3,1.1,Cedric Bozeman,SG,1.0,412718,0.4,ATL,11.7,2007,0.333
2,2.3,0.4,2,0.533,0.338,55,6-8,36.8,1.6,13.0,Josh Childress,SG,6.2,2863920,1.5,ATL,15.7,2007,0.149
3,4.4,0.7,5,0.34,0.214,42,5-11,25.1,0.3,5.3,Speedy Claxton,PG,1.9,6854546,1.8,ATL,16.6,2007,0.101
4,0.4,,1,0.406,0.136,19,6-10,7.7,0.3,2.1,Matt Freije,PF,1.3,145961,0.2,ATL,18.7,2007,0.407
5,0.8,,2,0.465,0.313,53,6-3,10.2,0.3,3.0,Royal Ivey,PG,1.0,744551,0.6,ATL,16.2,2007,0.112
6,4.6,0.2,9,0.444,0.318,27,6-3,27.4,0.3,7.5,Anthony Johnson,PG,2.0,2640000,1.7,ATL,15.9,2007,0.223
7,4.4,0.1,5,0.504,0.381,57,6-7,41.4,4.0,25.0,Joe Johnson,SG,4.2,12744189,3.1,ATL,28.3,2007,0.274
8,0.2,0.2,R,0.512,0.0,58,6-10,11.5,0.3,3.3,Solomon Jones,PF,2.3,675000,0.4,ATL,12.8,2007,0.008
9,3.6,0.7,8,0.446,0.348,56,6-0,26.6,0.8,11.4,Tyronn Lue,PG,1.9,3500000,1.5,ATL,21.0,2007,0.307
10,0.1,,6,0.407,0.5,14,6-10,5.8,0.3,3.0,Stanislav Medvedenko,C,1.0,625132,0.4,ATL,24.3,2007,0.069
11,1.5,0.1,3,0.475,0.0,72,6-11,28.1,1.6,12.2,Zaza Pachulia,C,6.9,4000000,2.3,ATL,21.3,2007,0.002
12,0.0,,R,0.333,0.667,5,6-6,3.8,0.3,1.6,Jeremy Richardson,SG,0.4,55365,0.2,ATL,16.9,2007,0.5
13,3.3,3.6,2,0.473,0.25,72,6-9,36.8,4.0,16.4,Josh Smith,SF,8.6,1460640,3.2,ATL,24.1,2007,0.153
14,1.0,0.2,1,0.448,0.361,61,6-1,17.0,0.3,7.7,Salim Stoudamire,SG,1.2,729000,0.9,ATL,22.7,2007,0.365
15,0.3,,1,0.462,0.0,6,6-7,8.3,0.3,2.8,Dijon Thompson,SF,1.3,89101,0.2,ATL,17.1,2007,0.133
16,1.9,0.1,1,0.446,0.244,64,6-9,34.0,1.6,13.1,Marvin Williams,PF,5.3,4174800,2.0,ATL,20.0,2007,0.064
17,0.5,0.1,R,0.454,0.5,81,6-9,18.7,0.8,5.5,Shelden Williams,PF,5.4,2952840,1.2,ATL,15.9,2007,0.011
18,0.6,0.7,10,0.448,0.0,67,6-11,15.4,0.3,2.6,Lorenzen Wright,C,3.2,3250000,0.6,ATL,10.5,2007,0.0
0,0.4,0.2,2,0.415,0.0,28,6-11,8.9,2.5,2.6,Rafael Araujo,C,2.4,2395200,0.6,UTA,17.1,2007,0.0
1,3.0,1.2,4,0.561,0.384,74,6-9,34.6,3.4,20.9,Carlos Boozer,PF,11.7,11260483,2.6,UTA,26.5,2007,0.0
2,0.4,0.2,R,0.554,0.0,56,6-7,12.1,0.1,4.6,Ronnie Brewer,SG,1.3,1595400,0.4,UTA,16.8,2007,0.047
3,1.7,0.2,R,0.371,0.214,49,6-0,9.2,2.5,1.9,Dee Brown,PG,0.8,412718,0.6,UTA,14.5,2007,0.286
4,0.7,0.2,5,0.441,0.219,82,6-11,11.1,0.1,2.5,Jarron Collins,C,2.1,2625698,0.5,UTA,12.0,2007,0.0
5,3.3,4.4,10,0.405,0.308,82,6-1,27.9,0.0,10.1,Derek Fisher,SG,1.8,5883600,1.5,UTA,18.2,2007,0.231
6,1.0,0.2,4,0.479,0.426,61,6-6,19.5,0.1,7.8,Gordan Giricek,SG,2.1,4000000,1.0,UTA,18.2,2007,0.32
7,1.3,2.6,8,0.501,0.333,77,6-7,25.5,0.0,11.6,Matt Harpring,SF,4.6,6500000,1.5,UTA,20.8,2007,0.059
8,2.9,4.4,5,0.528,0.213,70,6-9,29.3,0.0,8.3,Andrei Kirilenko,SF,4.7,12364000,1.9,UTA,14.4,2007,0.179
9,0.7,0.2,1,0.393,0.219,37,6-6,10.1,2.5,2.7,C.J. Miles,SG,0.9,664209,0.8,UTA,18.5,2007,0.276
10,0.8,2.6,R,0.527,0.333,82,6-8,18.0,0.3,6.8,Paul Millsap,PF,5.2,625000,1.1,UTA,17.8,2007,0.008
11,2.0,1.2,4,0.498,0.384,80,6-11,33.3,3.0,17.6,Mehmet Okur,C,7.2,8250000,1.6,UTA,22.8,2007,0.317
12,0.0,0.2,R,0.0,0.0,3,6-6,4.3,2.5,0.7,Roger Powell,SF,1.0,412718,1.0,UTA,23.7,2007,0.333
13,9.3,1.2,1,0.498,0.322,80,6-3,36.9,2.7,16.2,Deron Williams,PG,3.3,3749040,3.1,UTA,22.2,2007,0.235
0,3.8,6.7,3,0.499,0.268,65,6-8,38.2,3.1,28.9,Carmelo Anthony,SF,6.0,4694041,3.6,DEN,33.4,2007,0.103
1,6.6,1.1,3,0.483,0.343,49,6-3,33.5,3.0,8.3,Steve Blake,PG,2.5,1330000,2.1,DEN,13.1,2007,0.368
2,3.2,6.7,10,0.475,0.0,70,6-11,33.8,1.6,11.2,Marcus Camby,C,11.7,8800000,1.7,DEN,15.9,2007,0.003
3,0.9,1.1,R,0.418,0.288,64,6-7,18.4,2.3,4.4,Yakhouba Diawara,SG,1.7,412718,0.6,DEN,12.8,2007,0.582
4,0.7,1.1,4,0.544,0.0,66,6-8,17.1,2.3,4.9,Reggie Evans,PF,7.0,4000000,1.4,DEN,14.8,2007,0.0
5,7.2,1.5,10,0.473,0.347,50,6-0,42.4,1.6,24.8,Allen Iverson,SG,3.0,17184375,4.0,DEN,27.1,2007,0.152
6,0.4,0.5,5,0.47,0.216,39,6-9,10.7,3.0,3.5,DerMarr Johnson,SF,1.5,865063,0.7,DEN,19.5,2007,0.571
7,0.6,1.1,1,0.462,0.376,79,6-8,18.8,3.0,7.6,Linas Kleiza,PF,3.4,945360,1.0,DEN,17.6,2007,0.466
8,0.5,0.6,6,0.533,0.0,2,6-9,31.5,3.0,9.5,Kenyon Martin,PF,10.0,12068182,2.5,DEN,17.9,2007,0.063
9,0.9,1.4,6,0.594,0.083,75,6-8,22.1,0.4,6.6,Eduardo Najera,PF,4.1,4571428,0.7,DEN,12.0,2007,0.034
10,0.2,2.1,4,0.692,0.0,22,6-11,5.7,3.0,1.1,Jamal Sampson,C,2.2,771331,0.5,DEN,10.3,2007,0.071
11,1.4,1.1,2,0.515,0.39,63,6-6,23.3,3.0,13.0,J.R. Smith,SG,2.3,1387560,1.3,DEN,22.8,2007,0.593
0,0.4,3.9,R,0.505,0.0,63,6-11,22.1,,9.0,LaMarcus Aldridge,C,5.0,4027320,0.7,POR,19.3,2007,0.004
1,1.4,,4,0.422,0.262,50,6-0,8.9,,3.3,Dan Dickau,PG,0.9,2753218,0.5,POR,21.3,2007,0.404
2,0.4,,1,0.483,0.273,14,6-6,11.8,,3.2,Stephen Graham,SG,1.5,259204,0.9,POR,16.2,2007,0.275
3,5.3,0.1,1,0.49,0.35,79,6-3,33.6,1.2,12.0,Jarrett Jack,PG,2.6,1137960,2.4,POR,18.0,2007,0.255
4,2.2,,4,0.424,0.259,24,6-4,18.7,,4.8,Fred Jones,SG,1.4,3100000,0.7,POR,14.7,2007,0.241
5,0.3,,8,0.468,0.087,27,6-11,13.0,,3.7,Raef LaFrentz,PF,2.6,11532037,0.5,POR,16.8,2007,0.225
6,0.4,0.7,6,0.504,0.259,81,6-11,21.0,,6.5,Jamaal Magloire,C,6.1,8433334,1.6,POR,17.4,2007,0.0
7,0.8,0.7,3,0.445,0.27,67,6-9,22.9,,9.6,Travis Outlaw,PF,3.2,1836426,1.0,POR,21.8,2007,0.065
8,0.3,3.9,6,0.474,0.087,43,7-1,16.3,,2.0,Joel Przybilla,C,3.9,5215000,0.9,POR,8.7,2007,0.0
9,2.2,0.1,5,0.473,0.292,68,6-9,35.7,1.3,23.6,Zach Randolph,PF,10.1,12000000,3.2,POR,33.1,2007,0.037
10,0.0,,R,0.49,0.35,1,6-6,1.0,,0.0,Jeremy Richardson,SF,0.0,120796,0.0,POR,0.0,2007,
11,3.3,3.9,R,0.5,0.282,67,6-3,12.9,,3.7,Sergio Rodriguez,PG,1.4,912000,1.1,POR,17.8,2007,0.356
12,4.0,0.7,R,0.475,0.377,57,6-6,35.4,2.8,16.8,Brandon Roy,SG,4.4,2681880,2.0,POR,23.0,2007,0.191
13,1.5,0.1,2,0.502,0.406,75,6-6,28.6,1.6,8.4,Ime Udoka,SF,3.7,744551,1.0,POR,13.7,2007,0.426
14,0.6,0.7,1,0.43,0.364,82,6-7,21.5,,7.0,Martell Webster,SF,2.9,2780160,0.9,POR,16.7,2007,0.508
0,0.8,1.0,6,0.517,0.29,82,7-0,31.0,0.0,12.3,Mark Blount,C,6.2,7288165,1.9,MIN,19.8,2007,0.037
1,4.8,3.2,8,0.492,0.397,81,6-6,37.3,1.8,17.0,Ricky Davis,SF,3.9,6364400,2.6,MIN,21.9,2007,0.285
2,2.8,1.0,R,0.458,0.368,82,6-4,22.9,,10.1,Randy Foye,PG,2.7,2448240,1.9,MIN,22.9,2007,0.268
3,4.1,3.2,11,0.487,0.214,76,6-11,39.4,1.8,22.4,Kevin Garnett,PF,12.8,21000000,2.7,MIN,27.4,2007,0.042
4,0.3,1.0,4,0.269,0.0,13,6-10,7.1,,1.4,Eddie Griffin,PF,1.9,2700000,0.5,MIN,17.8,2007,0.037
5,2.7,1.0,5,0.505,0.24,76,6-5,29.3,0.0,6.7,Trenton Hassell,SG,3.2,4350000,1.1,MIN,11.8,2007,0.056
